"CONCEPT_CD","CNT"
"CPT4:20816",14
"CPT4:88112",14
"CPT4:31786",14
"CPT4:27409",14
"CPT4:86671",14
"CPT4:64454",14
"CPT4:27769",14
"CPT4:75970",14
"CPT4:27267",14
"CPT4:27390",14
"CPT4:24930",14
"CPT4:21387",14
"CPT4:24577",14
"CPT4:25520",14
"CPT4:22102",14
"CPT4:64885",14
"CPT4:27125",14
"CPT4:26516",14
"CPT4:36595",14
"CPT4:21247",14
"CPT4:50820",14
"CPT4:28264",14
"CPT4:21125",14
"CPT4:66762",13
"CPT4:28546",13
"CPT4:26556",13
"CPT4:96900",13
"CPT4:25315",13
"CPT4:27659",13
"CPT4:27197",13
"CPT4:S2054",13
"CPT4:61615",13
"CPT4:83013",13
"CPT4:61000",13
"CPT4:15040",13
"CPT4:69660",13
"CPT4:50549",13
"CPT4:J2778",13
"CPT4:81201",13
"CPT4:67560",13
"CPT4:24410",13
"CPT4:21045",13
"CPT4:28020",13
"CPT4:26205",13
"CPT4:26740",13
"CPT4:96999",13
"CPT4:36468",13
"CPT4:84126",13
"CPT4:75635",13
"CPT4:42972",13
"CPT4:32609",13
"CPT4:D9951",13
"CPT4:26862",13
"CPT4:86793",13
"CPT4:68530",13
"CPT4:51555",13
"CPT4:33866",13
"CPT4:64901",13
"CPT4:D7290",13
"CPT4:53446",13
"CPT4:93455",13
"CPT4:25332",13
"CPT4:26551",13
"CPT4:FCONS",13
"CPT4:24344",13
"CPT4:61590",13
"CPT4:46606",13
"CPT4:26357",13
"CPT4:20251",13
"CPT4:61544",13
"CPT4:49418",13
"CPT4:61330",13
"CPT4:D5211",13
"CPT4:25136",13
"CPT4:46735",13
"CPT4:30118",13
"CPT4:29750",13
"CPT4:50385",13
"CPT4:56442",13
"CPT4:92538",13
"CPT4:36565",13
"CPT4:51530",13
"CPT4:50320",13
"CPT4:63250",13
"CPT4:78215",13
"CPT4:29823",13
"CPT4:54435",13
"CPT4:75801",13
"CPT4:42140",13
"CPT4:35261",13
"CPT4:31717",13
"CPT4:33261",13
"CPT4:11056",13
"CPT4:61323",13
"CPT4:43320",12
"CPT4:43820",12
"CPT4:77499",12
"CPT4:71110",12
"CPT4:20250",12
"CPT4:25077",12
"CPT4:C9026",12
"CPT4:28024",12
"CPT4:15830",12
"CPT4:Q4007",12
"CPT4:20102",12
"CPT4:67015",12
"CPT4:11641",12
"CPT4:26776",12
"CPT4:67120",12
"CPT4:J1094",12
"CPT4:63273",12
"CPT4:65235",12
"CPT4:21630",12
"CPT4:33218",12
"CPT4:93880",12
"CPT4:21120",12
"CPT4:35876",12
"CPT4:15130",12
"CPT4:60000",12
"CPT4:67550",12
"CPT4:38520",12
"CPT4:33259",12
"CPT4:D2160",12
"CPT4:33289",12
"CPT4:48551",12
"CPT4:45119",12
"CPT4:21461",12
"CPT4:11303",12
"CPT4:11307",12
"CPT4:J7300",12
"CPT4:61616",12
"CPT4:56515",12
"CPT4:32500",12
"CPT4:83014",12
"CPT4:42300",12
"CPT4:47605",12
"CPT4:32400",12
"CPT4:64778",12
"CPT4:G0127",12
"CPT4:62000",12
"CPT4:31090",12
"CPT4:31513",12
"CPT4:93732",12
"CPT4:93457",12
"CPT4:64484",12
"CPT4:28140",12
"CPT4:45334",12
"CPT4:27727",12
"CPT4:S0620",12
"CPT4:44111",12
"CPT4:33238",12
"CPT4:69717",12
"CPT4:D5110",12
"CPT4:43750",12
"CPT4:20526",12
"CPT4:D9973",12
"CPT4:21015",12
"CPT4:82415",12
"CPT4:62318",12
"CPT4:15878",12
"CPT4:33050",12
"CPT4:54500",12
"CPT4:63278",12
"CPT4:17276",12
"CPT4:61519",12
"CPT4:32201",12
"CPT4:23210",12
"CPT4:56420",12
"CPT4:V5240",12
"CPT4:52290",12
"CPT4:91032",12
"CPT4:40801",12
"CPT4:26500",12
"CPT4:40652",12
"CPT4:30220",12
"CPT4:69140",11
"CPT4:33230",11
"CPT4:43229",11
"CPT4:76062",11
"CPT4:40654",11
"CPT4:32998",11
"CPT4:25040",11
"CPT4:J1631",11
"CPT4:26775",11
"CPT4:25066",11
"CPT4:21180",11
"CPT4:90952",11
"CPT4:45393",11
"CPT4:81251",11
"CPT4:66500",11
"CPT4:80152",11
"CPT4:92287",11
"CPT4:V5011",11
"CPT4:69603",11
"CPT4:45390",11
"CPT4:37200",11
"CPT4:21385",11
"CPT4:27704",11
"CPT4:64893",11
"CPT4:15731",11
"CPT4:63271",11
"CPT4:55559",11
"CPT4:21356",11
"CPT4:29086",11
"CPT4:35081",11
"CPT4:35701",11
"CPT4:73219",11
"CPT4:96567",11
"CPT4:95864",11
"CPT4:31527",11
"CPT4:15274",11
"CPT4:62329",11
"CPT4:49060",11
"CPT4:31294",11
"CPT4:99412",11
"CPT4:C1884",11
"CPT4:C1816",11
"CPT4:31295",11
"CPT4:99498",11
"CPT4:D7310",11
"CPT4:99461",11
"CPT4:31584",11
"CPT4:35875",11
"CPT4:32507",11
"CPT4:43045",11
"CPT4:43405",11
"CPT4:45305",11
"CPT4:43198",11
"CPT4:D0273",11
"CPT4:24115",11
"CPT4:42120",11
"CPT4:43122",11
"CPT4:92982",11
"CPT4:D5952",11
"CPT4:43253",11
"CPT4:22556",11
"CPT4:28675",11
"CPT4:30545",11
"CPT4:25675",11
"CPT4:21440",11
"CPT4:30110",11
"CPT4:61607",11
"CPT4:28289",11
"CPT4:S2112",11
"CPT4:31081",11
"CPT4:10040",11
"CPT4:55400",11
"CPT4:99306",11
"CPT4:27049",11
"CPT4:54235",11
"CPT4:99486",11
"CPT4:23525",11
"CPT4:21700",11
"CPT4:50593",11
"CPT4:58558",11
"CPT4:98961",11
"CPT4:25920",11
"CPT4:66605",11
"CPT4:J7501",11
"CPT4:28645",11
"CPT4:27217",11
"CPT4:37216",10
"CPT4:50715",10
"CPT4:64647",10
"CPT4:73580",10
"CPT4:76516",10
"CPT4:68705",10
"CPT4:A0433",10
"CPT4:68850",10
"CPT4:24310",10
"CPT4:24357",10
"CPT4:78609",10
"CPT4:31580",10
"CPT4:C1727",10
"CPT4:49436",10
"CPT4:43340",10
"CPT4:64835",10
"CPT4:66711",10
"CPT4:75870",10
"CPT4:V2500",10
"CPT4:64861",10
"CPT4:27870",10
"CPT4:90371",10
"CPT4:57110",10
"CPT4:62327",10
"CPT4:24358",10
"CPT4:25316",10
"CPT4:27700",10
"CPT4:27468",10
"CPT4:J9268",10
"CPT4:90725",10
"CPT4:Q9956",10
"CPT4:43211",10
"CPT4:25635",10
"CPT4:44212",10
"CPT4:Q9989",10
"CPT4:84620",10
"CPT4:33990",10
"CPT4:31290",10
"CPT4:67906",10
"CPT4:32653",10
"CPT4:80348",10
"CPT4:41000",10
"CPT4:48120",10
"CPT4:68135",10
"CPT4:90281",10
"CPT4:68420",10
"CPT4:25301",10
"CPT4:61790",10
"CPT4:41108",10
"CPT4:93990",10
"CPT4:11622",10
"CPT4:43633",10
"CPT4:70328",10
"CPT4:27105",10
"CPT4:G0462",10
"CPT4:26170",10
"CPT4:39000",10
"CPT4:26358",10
"CPT4:33251",10
"CPT4:32445",10
"CPT4:0148T",10
"CPT4:90808",10
"CPT4:42650",10
"CPT4:65810",10
"CPT4:35474",10
"CPT4:54120",10
"CPT4:75964",10
"CPT4:78801",10
"CPT4:90812",10
"CPT4:93459",10
"CPT4:92943",10
"CPT4:43231",10
"CPT4:J1564",10
"CPT4:21920",10
"CPT4:11721",10
"CPT4:67916",10
"CPT4:20933",10
"CPT4:S0179",10
"CPT4:57500",10
"CPT4:63050",10
"CPT4:97129",10
"CPT4:12045",10
"CPT4:46045",10
"CPT4:21336",10
"CPT4:45005",10
"CPT4:27232",10
"CPT4:63042",10
"CPT4:21261",10
"CPT4:58350",10
"CPT4:75998",10
"CPT4:61595",10
"CPT4:26705",10
"CPT4:J1429",10
"CPT4:62220",10
"CPT4:A9510",10
"CPT4:63035",10
"CPT4:90770",10
"CPT4:58672",10
"CPT4:21601",10
"CPT4:53601",10
"CPT4:99446",10
"CPT4:37160",10
"CPT4:44605",10
"CPT4:22210",10
"CPT4:31291",10
"CPT4:45150",10
"CPT4:99487",10
"CPT4:21077",9
"CPT4:50961",9
"CPT4:27446",9
"CPT4:33305",9
"CPT4:0308T",9
"CPT4:11047",9
"CPT4:31225",9
"CPT4:50386",9
"CPT4:63741",9
"CPT4:J0300",9
"CPT4:99347",9
"CPT4:61580",9
"CPT4:55970",9
"CPT4:99050",9
"CPT4:93590",9
"CPT4:46924",9
"CPT4:90287",9
"CPT4:92937",9
"CPT4:66505",9
"CPT4:50815",9
"CPT4:11005",9
"CPT4:25431",9
"CPT4:90867",9
"CPT4:50695",9
"CPT4:67500",9
"CPT4:42550",9
"CPT4:D0277",9
"CPT4:37607",9
"CPT4:53449",9
"CPT4:93660",9
"CPT4:27488",9
"CPT4:47740",9
"CPT4:88104",9
"CPT4:92070",9
"CPT4:95148",9
"CPT4:25393",9
"CPT4:28112",9
"CPT4:99310",9
"CPT4:95145",9
"CPT4:68130",9
"CPT4:11640",9
"CPT4:31085",9
"CPT4:26645",9
"CPT4:93242",9
"CPT4:26426",9
"CPT4:11201",9
"CPT4:49540",9
"CPT4:25907",9
"CPT4:28225",9
"CPT4:26607",9
"CPT4:27442",9
"CPT4:V2102",9
"CPT4:D5120",9
"CPT4:33962",9
"CPT4:23078",9
"CPT4:92140",9
"CPT4:36583",9
"CPT4:23415",9
"CPT4:92630",9
"CPT4:43020",9
"CPT4:95933",9
"CPT4:88367",9
"CPT4:27562",9
"CPT4:50951",9
"CPT4:C1880",9
"CPT4:64892",9
"CPT4:44363",9
"CPT4:15271",9
"CPT4:44660",9
"CPT4:92613",9
"CPT4:21049",9
"CPT4:14300",9
"CPT4:25676",9
"CPT4:46288",9
"CPT4:37182",9
"CPT4:27268",9
"CPT4:27840",9
"CPT4:D0180",9
"CPT4:61305",9
"CPT4:93243",9
"CPT4:24366",9
"CPT4:60600",9
"CPT4:D3356",9
"CPT4:25025",9
"CPT4:32408",9
"CPT4:95724",9
"CPT4:76391",9
"CPT4:87172",9
"CPT4:33223",9
"CPT4:27076",9
"CPT4:51100",9
"CPT4:11462",9
"CPT4:80173",9
"CPT4:31780",9
"CPT4:21159",9
"CPT4:44128",9
"CPT4:56501",9
"CPT4:60512",9
"CPT4:D9440",9
"CPT4:50540",9
"CPT4:32482",9
"CPT4:28106",9
"CPT4:44701",9
"CPT4:27193",9
"CPT4:15836",9
"CPT4:99452",9
"CPT4:28150",8
"CPT4:90653",8
"CPT4:S8185",8
"CPT4:27445",8
"CPT4:15572",8
"CPT4:C9745",8
"CPT4:J9151",8
"CPT4:49041",8
"CPT4:J0588",8
"CPT4:72130",8
"CPT4:27396",8
"CPT4:33226",8
"CPT4:75887",8
"CPT4:38380",8
"CPT4:D5510",8
"CPT4:94240",8
"CPT4:40527",8
"CPT4:96105",8
"CPT4:31605",8
"CPT4:20697",8
"CPT4:49420",8
"CPT4:72200",8
"CPT4:33330",8
"CPT4:88299",8
"CPT4:48510",8
"CPT4:33362",8
"CPT4:90809",8
"CPT4:U0002",8
"CPT4:39501",8
"CPT4:J7100",8
"CPT4:20822",8
"CPT4:12046",8
"CPT4:35011",8
"CPT4:A9529",8
"CPT4:68330",8
"CPT4:99116",8
"CPT4:33220",8
"CPT4:53010",8
"CPT4:J1451",8
"CPT4:95975",8
"CPT4:52500",8
"CPT4:D3410",8
"CPT4:80181",8
"CPT4:A4750",8
"CPT4:68340",8
"CPT4:51575",8
"CPT4:36861",8
"CPT4:64613",8
"CPT4:35121",8
"CPT4:67515",8
"CPT4:D7951",8
"CPT4:27284",8
"CPT4:25145",8
"CPT4:61514",8
"CPT4:95851",8
"CPT4:63003",8
"CPT4:53265",8
"CPT4:31800",8
"CPT4:19301",8
"CPT4:93600",8
"CPT4:26498",8
"CPT4:49553",8
"CPT4:66183",8
"CPT4:21044",8
"CPT4:J9216",8
"CPT4:77385",8
"CPT4:33503",8
"CPT4:92577",8
"CPT4:J7620",8
"CPT4:S9145",8
"CPT4:62162",8
"CPT4:22114",8
"CPT4:D5610",8
"CPT4:17286",8
"CPT4:41007",8
"CPT4:54015",8
"CPT4:70482",8
"CPT4:Q4030",8
"CPT4:90743",8
"CPT4:33966",8
"CPT4:81253",8
"CPT4:92980",8
"CPT4:J2350",8
"CPT4:D2999",8
"CPT4:69535",8
"CPT4:69970",8
"CPT4:90630",8
"CPT4:86703",8
"CPT4:63266",8
"CPT4:27681",8
"CPT4:J9271",8
"CPT4:32151",8
"CPT4:76003",8
"CPT4:28160",8
"CPT4:92517",8
"CPT4:D1527",8
"CPT4:25210",8
"CPT4:23066",8
"CPT4:26250",8
"CPT4:97127",8
"CPT4:69150",8
"CPT4:76805",8
"CPT4:38700",8
"CPT4:58573",8
"CPT4:24360",8
"CPT4:49568",7
"CPT4:45112",7
"CPT4:63267",7
"CPT4:92533",7
"CPT4:81325",7
"CPT4:26420",7
"CPT4:50600",7
"CPT4:67030",7
"CPT4:51992",7
"CPT4:29821",7
"CPT4:26121",7
"CPT4:35246",7
"CPT4:IRRAD",7
"CPT4:61619",7
"CPT4:D9215",7
"CPT4:19340",7
"CPT4:11040",7
"CPT4:S2142",7
"CPT4:50694",7
"CPT4:53060",7
"CPT4:43328",7
"CPT4:65855",7
"CPT4:26554",7
"CPT4:C2629",7
"CPT4:56606",7
"CPT4:33910",7
"CPT4:31511",7
"CPT4:61610",7
"CPT4:41828",7
"CPT4:45307",7
"CPT4:26340",7
"CPT4:23470",7
"CPT4:32225",7
"CPT4:64913",7
"CPT4:44979",7
"CPT4:41005",7
"CPT4:65275",7
"CPT4:21116",7
"CPT4:63082",7
"CPT4:56625",7
"CPT4:36420",7
"CPT4:24105",7
"CPT4:24365",7
"CPT4:11719",7
"CPT4:C1776",7
"CPT4:51045",7
"CPT4:69705",7
"CPT4:J0598",7
"CPT4:32486",7
"CPT4:28290",7
"CPT4:31300",7
"CPT4:67810",7
"CPT4:55842",7
"CPT4:69602",7
"CPT4:92961",7
"CPT4:61250",7
"CPT4:67121",7
"CPT4:50225",7
"CPT4:64510",7
"CPT4:25259",7
"CPT4:67914",7
"CPT4:45303",7
"CPT4:25526",7
"CPT4:25101",7
"CPT4:69720",7
"CPT4:67110",7
"CPT4:66761",7
"CPT4:21406",7
"CPT4:77307",7
"CPT4:82274",7
"CPT4:69670",7
"CPT4:93572",7
"CPT4:61548",7
"CPT4:27832",7
"CPT4:27370",7
"CPT4:27330",7
"CPT4:31785",7
"CPT4:64786",7
"CPT4:67346",7
"CPT4:50570",7
"CPT4:12006",7
"CPT4:58550",7
"CPT4:45135",7
"CPT4:A4346",7
"CPT4:49460",7
"CPT4:D7921",7
"CPT4:J0725",7
"CPT4:53040",7
"CPT4:42860",7
"CPT4:96549",7
"CPT4:33470",7
"CPT4:36860",7
"CPT4:43219",7
"CPT4:58823",7
"CPT4:35182",7
"CPT4:58554",7
"CPT4:90768",7
"CPT4:22116",7
"CPT4:J7304",7
"CPT4:67599",7
"CPT4:27557",7
"CPT4:21338",7
"CPT4:15115",7
"CPT4:99489",7
"CPT4:60225",7
"CPT4:68362",7
"CPT4:38770",7
"CPT4:24126",7
"CPT4:45392",7
"CPT4:53620",7
"CPT4:42260",7
"CPT4:54385",7
"CPT4:22905",7
"CPT4:61001",7
"CPT4:32673",7
"CPT4:81246",7
"CPT4:95722",7
"CPT4:D4212",7
"CPT4:45562",7
"CPT4:21742",7
"CPT4:64907",7
"CPT4:54000",7
"CPT4:57300",7
"CPT4:44147",7
"CPT4:45333",7
"CPT4:81419",7
"CPT4:26502",7
"CPT4:37215",7
"CPT4:80320",7
"CPT4:57455",7
"CPT4:29825",7
"CPT4:26536",7
"CPT4:61460",7
"CPT4:D9410",7
"CPT4:64595",7
"CPT4:21465",7
"CPT4:27842",6
"CPT4:A6237",6
"CPT4:52270",6
"CPT4:80332",6
"CPT4:22270",6
"CPT4:63017",6
"CPT4:25116",6
"CPT4:33916",6
"CPT4:35281",6
"CPT4:0001A",6
"CPT4:82735",6
"CPT4:51101",6
"CPT4:15840",6
"CPT4:46260",6
"CPT4:57287",6
"CPT4:75810",6
"CPT4:D3999",6
"CPT4:J0875",6
"CPT4:15838",6
"CPT4:78010",6
"CPT4:97150",6
"CPT4:78600",6
"CPT4:91300",6
"CPT4:J9171",6
"CPT4:58920",6
"CPT4:35721",6
"CPT4:93731",6
"CPT4:31638",6
"CPT4:55100",6
"CPT4:D7311",6
"CPT4:96405",6
"CPT4:28600",6
"CPT4:56630",6
"CPT4:95060",6
"CPT4:64462",6
"CPT4:38564",6
"CPT4:31070",6
"CPT4:65286",6
"CPT4:Q2038",6
"CPT4:47999",6
"CPT4:75880",6
"CPT4:67299",6
"CPT4:41145",6
"CPT4:25820",6
"CPT4:52341",6
"CPT4:53447",6
"CPT4:19110",6
"CPT4:40500",6
"CPT4:68326",6
"CPT4:21060",6
"CPT4:68020",6
"CPT4:J7201",6
"CPT4:64787",6
"CPT4:58950",6
"CPT4:43360",6
"CPT4:44680",6
"CPT4:30620",6
"CPT4:26517",6
"CPT4:66682",6
"CPT4:21502",6
"CPT4:50650",6
"CPT4:42971",6
"CPT4:0002A",6
"CPT4:35331",6
"CPT4:77315",6
"CPT4:49654",6
"CPT4:43116",6
"CPT4:81378",6
"CPT4:22586",6
"CPT4:26489",6
"CPT4:76802",6
"CPT4:78465",6
"CPT4:28292",6
"CPT4:38720",6
"CPT4:47760",6
"CPT4:21183",6
"CPT4:43631",6
"CPT4:15823",6
"CPT4:D6056",6
"CPT4:61108",6
"CPT4:83030",6
"CPT4:63270",6
"CPT4:67570",6
"CPT4:J2426",6
"CPT4:45391",6
"CPT4:S0142",6
"CPT4:29126",6
"CPT4:29804",6
"CPT4:32540",6
"CPT4:54318",6
"CPT4:43107",6
"CPT4:61501",6
"CPT4:40842",6
"CPT4:29358",6
"CPT4:63102",6
"CPT4:20922",6
"CPT4:S9061",6
"CPT4:75902",6
"CPT4:58822",6
"CPT4:24150",6
"CPT4:95716",6
"CPT4:19100",6
"CPT4:20932",6
"CPT4:78645",6
"CPT4:90817",6
"CPT4:92265",6
"CPT4:57105",6
"CPT4:62351",6
"CPT4:49084",6
"CPT4:63251",6
"CPT4:29044",6
"CPT4:72074",6
"CPT4:22999",6
"CPT4:37618",6
"CPT4:75901",6
"CPT4:99368",6
"CPT4:21395",6
"CPT4:65175",6
"CPT4:82930",6
"CPT4:95012",6
"CPT4:C1882",6
"CPT4:61867",6
"CPT4:46601",6
"CPT4:37501",6
"CPT4:93015",6
"CPT4:74010",6
"CPT4:45500",6
"CPT4:61542",6
"CPT4:76400",6
"CPT4:A9547",6
"CPT4:62148",6
"CPT4:99316",6
"CPT4:15278",6
"CPT4:46754",6
"CPT4:C1900",6
"CPT4:15920",6
"CPT4:25109",6
"CPT4:42107",6
"CPT4:66770",6
"CPT4:28050",6
"CPT4:64577",6
"CPT4:66185",6
"CPT4:61321",6
"CPT4:92260",6
"CPT4:32215",6
"CPT4:27335",5
"CPT4:15000",5
"CPT4:63744",5
"CPT4:54865",5
"CPT4:81020",5
"CPT4:24066",5
"CPT4:47552",5
"CPT4:64620",5
"CPT4:61700",5
"CPT4:27266",5
"CPT4:92933",5
"CPT4:53210",5
"CPT4:21346",5
"CPT4:42310",5
"CPT4:A9572",5
"CPT4:64763",5
"CPT4:62281",5
"CPT4:25065",5
"CPT4:92100",5
"CPT4:A0426",5
"CPT4:32160",5
"CPT4:42894",5
"CPT4:28575",5
"CPT4:35860",5
"CPT4:44346",5
"CPT4:52325",5
"CPT4:22841",5
"CPT4:12047",5
"CPT4:91120",5
"CPT4:26392",5
"CPT4:14350",5
"CPT4:46080",5
"CPT4:C2630",5
"CPT4:42509",5
"CPT4:27246",5
"CPT4:29867",5
"CPT4:28220",5
"CPT4:55540",5
"CPT4:21034",5
"CPT4:41870",5
"CPT4:92240",5
"CPT4:25800",5
"CPT4:29820",5
"CPT4:72114",5
"CPT4:21344",5
"CPT4:76706",5
"CPT4:26125",5
"CPT4:35231",5
"CPT4:53425",5
"CPT4:92120",5
"CPT4:26110",5
"CPT4:73206",5
"CPT4:D4342",5
"CPT4:35525",5
"CPT4:96446",5
"CPT4:94728",5
"CPT4:27071",5
"CPT4:25624",5
"CPT4:27391",5
"CPT4:68440",5
"CPT4:33270",5
"CPT4:43456",5
"CPT4:86593",5
"CPT4:35526",5
"CPT4:62325",5
"CPT4:30150",5
"CPT4:J2504",5
"CPT4:27487",5
"CPT4:27552",5
"CPT4:15944",5
"CPT4:28606",5
"CPT4:26820",5
"CPT4:26030",5
"CPT4:63710",5
"CPT4:D7530",5
"CPT4:64783",5
"CPT4:27768",5
"CPT4:50728",5
"CPT4:53000",5
"CPT4:42227",5
"CPT4:51820",5
"CPT4:22103",5
"CPT4:56740",5
"CPT4:28119",5
"CPT4:32552",5
"CPT4:24065",5
"CPT4:D4278",5
"CPT4:21811",5
"CPT4:88363",5
"CPT4:23184",5
"CPT4:25150",5
"CPT4:61540",5
"CPT4:27087",5
"CPT4:67710",5
"CPT4:64530",5
"CPT4:92228",5
"CPT4:83915",5
"CPT4:11451",5
"CPT4:21366",5
"CPT4:44899",5
"CPT4:51520",5
"CPT4:46751",5
"CPT4:58150",5
"CPT4:78610",5
"CPT4:63101",5
"CPT4:J7207",5
"CPT4:72133",5
"CPT4:23065",5
"CPT4:70320",5
"CPT4:92975",5
"CPT4:37650",5
"CPT4:40805",5
"CPT4:67025",5
"CPT4:22327",5
"CPT4:51595",5
"CPT4:12016",5
"CPT4:87903",5
"CPT4:77414",5
"CPT4:26135",5
"CPT4:D3346",5
"CPT4:L3807",5
"CPT4:21137",5
"CPT4:23200",5
"CPT4:11920",5
"CPT4:25312",5
"CPT4:41105",5
"CPT4:17270",5
"CPT4:77085",5
"CPT4:26373",5
"CPT4:38745",5
"CPT4:21445",5
"CPT4:64895",5
"CPT4:42507",5
"CPT4:44146",5
"CPT4:90647",5
"CPT4:27516",5
"CPT4:55250",5
"CPT4:D1205",5
"CPT4:64625",5
"CPT4:45172",5
"CPT4:99000",5
"CPT4:42890",5
"CPT4:23077",5
"CPT4:E0110",5
"CPT4:44820",5
"CPT4:34714",5
"CPT4:93524",5
"CPT4:15157",5
"CPT4:87904",5
"CPT4:43634",5
"CPT4:58805",5
"CPT4:27307",5
"CPT4:92569",5
"CPT4:65273",4
"CPT4:65093",4
"CPT4:D8691",4
"CPT4:95836",4
"CPT4:H0046",4
"CPT4:58562",4
"CPT4:80199",4
"CPT4:D7261",4
"CPT4:50800",4
"CPT4:92575",4
"CPT4:45111",4
"CPT4:27496",4
"CPT4:92993",4
"CPT4:49653",4
"CPT4:75722",4
"CPT4:65155",4
"CPT4:28054",4
"CPT4:23100",4
"CPT4:72127",4
"CPT4:32659",4
"CPT4:27381",4
"CPT4:24320",4
"CPT4:25110",4
"CPT4:58542",4
"CPT4:S8110",4
"CPT4:44661",4
"CPT4:41850",4
"CPT4:58340",4
"CPT4:33915",4
"CPT4:44158",4
"CPT4:28111",4
"CPT4:90384",4
"CPT4:35266",4
"CPT4:20912",4
"CPT4:27062",4
"CPT4:17280",4
"CPT4:83670",4
"CPT4:30200",4
"CPT4:19101",4
"CPT4:32670",4
"CPT4:50620",4
"CPT4:C1784",4
"CPT4:45563",4
"CPT4:93318",4
"CPT4:15835",4
"CPT4:Q4005",4
"CPT4:J0572",4
"CPT4:28295",4
"CPT4:61539",4
"CPT4:64742",4
"CPT4:47379",4
"CPT4:32310",4
"CPT4:24340",4
"CPT4:50693",4
"CPT4:L7510",4
"CPT4:33420",4
"CPT4:22819",4
"CPT4:95822",4
"CPT4:61458",4
"CPT4:26499",4
"CPT4:22634",4
"CPT4:27040",4
"CPT4:32604",4
"CPT4:27665",4
"CPT4:62269",4
"CPT4:27098",4
"CPT4:29015",4
"CPT4:45395",4
"CPT4:61530",4
"CPT4:44383",4
"CPT4:28175",4
"CPT4:46285",4
"CPT4:68360",4
"CPT4:73202",4
"CPT4:19001",4
"CPT4:63103",4
"CPT4:88283",4
"CPT4:37201",4
"CPT4:97799",4
"CPT4:S9562",4
"CPT4:21086",4
"CPT4:46083",4
"CPT4:58120",4
"CPT4:28153",4
"CPT4:D9975",4
"CPT4:J3130",4
"CPT4:61581",4
"CPT4:27550",4
"CPT4:31040",4
"CPT4:95934",4
"CPT4:24330",4
"CPT4:45308",4
"CPT4:67440",4
"CPT4:V2510",4
"CPT4:64570",4
"CPT4:26060",4
"CPT4:26474",4
"CPT4:D5740",4
"CPT4:42600",4
"CPT4:63076",4
"CPT4:41150",4
"CPT4:29902",4
"CPT4:11308",4
"CPT4:19105",4
"CPT4:38589",4
"CPT4:J7315",4
"CPT4:Q4039",4
"CPT4:61333",4
"CPT4:69955",4
"CPT4:32501",4
"CPT4:33274",4
"CPT4:29826",4
"CPT4:38550",4
"CPT4:35741",4
"CPT4:95146",4
"CPT4:78457",4
"CPT4:63085",4
"CPT4:32997",4
"CPT4:67830",4
"CPT4:97113",4
"CPT4:31420",4
"CPT4:22854",4
"CPT4:88143",4
"CPT4:17262",4
"CPT4:86885",4
"CPT4:J1097",4
"CPT4:61598",4
"CPT4:12056",4
"CPT4:61531",4
"CPT4:86382",4
"CPT4:63045",4
"CPT4:48145",4
"CPT4:44157",4
"CPT4:93734",4
"CPT4:S0182",4
"CPT4:27227",4
"CPT4:97018",4
"CPT4:23552",4
"CPT4:38900",4
"CPT4:97703",4
"CPT4:21249",4
"CPT4:23130",4
"CPT4:V2770",4
"CPT4:26262",4
"CPT4:35558",4
"CPT4:58110",4
"CPT4:32150",4
"CPT4:32002",4
"CPT4:D9974",4
"CPT4:M0064",4
"CPT4:99455",4
"CPT4:92973",4
"CPT4:99375",4
"CPT4:43410",4
"CPT4:26434",4
"CPT4:44021",4
"CPT4:47900",4
"CPT4:36550",4
"CPT4:31554",4
"CPT4:26025",4
"CPT4:59409",4
"CPT4:31297",4
"CPT4:Q9963",4
"CPT4:33958",4
"CPT4:J1575",4
"CPT4:57150",4
"CPT4:37253",4
"CPT4:23460",4
"CPT4:47539",4
"CPT4:21935",4
"CPT4:88388",4
"CPT4:27647",4
"CPT4:89335",4
"CPT4:63075",4
"CPT4:49659",4
"CPT4:90701",4
"CPT4:31298",4
"CPT4:63020",4
"CPT4:33272",4
"CPT4:99170",4
"CPT4:44370",4
"CPT4:J2274",4
"CPT4:25426",4
"CPT4:61526",4
"CPT4:23931",4
"CPT4:50551",4
"CPT4:92520",4
"CPT4:74485",4
"CPT4:21100",4
"CPT4:68328",3
"CPT4:A9531",3
"CPT4:94200",3
"CPT4:27340",3
"CPT4:45550",3
"CPT4:41006",3
"CPT4:A9999",3
"CPT4:43605",3
"CPT4:94642",3
"CPT4:31632",3
"CPT4:99334",3
"CPT4:21076",3
"CPT4:39599",3
"CPT4:21485",3
"CPT4:57307",3
"CPT4:21330",3
"CPT4:31235",3
"CPT4:33264",3
"CPT4:35537",3
"CPT4:51605",3
"CPT4:25909",3
"CPT4:80167",3
"CPT4:0355T",3
"CPT4:27848",3
"CPT4:63015",3
"CPT4:D5630",3
"CPT4:95863",3
"CPT4:27767",3
"CPT4:23031",3
"CPT4:V2503",3
"CPT4:45341",3
"CPT4:53240",3
"CPT4:57310",3
"CPT4:44208",3
"CPT4:63252",3
"CPT4:92615",3
"CPT4:Q4009",3
"CPT4:95980",3
"CPT4:96410",3
"CPT4:11041",3
"CPT4:31620",3
"CPT4:Q4049",3
"CPT4:62290",3
"CPT4:47350",3
"CPT4:47147",3
"CPT4:11620",3
"CPT4:31715",3
"CPT4:J1571",3
"CPT4:45337",3
"CPT4:69605",3
"CPT4:27110",3
"CPT4:58740",3
"CPT4:35694",3
"CPT4:27027",3
"CPT4:63194",3
